conversation_id,text,reply_count,first_tweet,Text,cleaned_text
1663874311063756801,"taken this weekend.

maybe the reason why i wasn’t feeling well enough to travel back to makati today was because he wanted one last day with me :(

rip lucio ☹️☹️
20210622 - 20230531 https://t.co/hVIET5JgNi @mxsmkhjc thank you, france 🥺 @sleepybearzizi thank u 🥺 @ningberrykai thank you, star 🥺🥺 @yeapaulee thank you, ate pao 🥺 @yooyawnzzn Im sorry for your loss Div. Huuug 🥺 @yooyawnzzn aww my condolences ate 🫂 im sure he's in a good place na 🥺 @yooyawnzzn Hala nooo. I'm so sorry for your loss. Sending hugs with consent.🥺 @yooyawnzzn :&lt; condolence at div im so sorry this happened to you im sure your sweetheart is watching over u in pet heaven na 🫂❤️ he’ll always be by your side ! 🥺❤️🫂 https://t.co/XUHwFBkAdL @BAMJJUNIE304 thank u bb yanny :&lt;",9,"taken this weekend.

maybe the reason why i wasn’t feeling well enough to travel back to makati today was because he wanted one last day with me :(

rip lucio ☹️☹️
20210622 - 20230531 https://t.co/hVIET5JgNi","['taken', 'weekend', 'maybe', 'reason', 'wasn', 'feeling', 'well', 'enough', 'travel', 'back', 'makati', 'today', 'wanted', 'one', 'last', 'day', 'rip', 'lucio', 'link', 'mxsmkhjc', 'thank', 'france', 'sleepybearzizi', 'thank', 'ningberrykai', 'thank', 'star', 'yeapaulee', 'thank', 'ate', 'pao', 'yooyawnzzn', 'sorry', 'loss', 'div', 'huuug', 'yooyawnzzn', 'aww', 'condolence', 'ate', 'sure', 'good', 'place', 'na', 'yooyawnzzn', 'hala', 'nooo', 'sorry', 'loss', 'sending', 'hug', 'consent', 'yooyawnzzn', 'lt', 'condolence', 'div', 'sorry', 'happened', 'sure', 'sweetheart', 'watching', 'pet', 'heaven', 'na', 'll', 'always', 'side', 'link', 'thank', 'bb', 'yanny', 'lt']",taken weekend maybe reason wasn feeling well enough travel back makati today wanted one last day rip lucio link mxsmkhjc thank france sleepybearzizi thank ningberrykai thank star yeapaulee thank ate pao yooyawnzzn sorry loss div huuug yooyawnzzn aww condolence ate sure good place na yooyawnzzn hala nooo sorry loss sending hug consent yooyawnzzn lt condolence div sorry happened sure sweetheart watching pet heaven na ll always side link thank bb yanny lt
1663994269718269954,"Thinking that Kflex being postponed is not actually the worst for me because this way I might be able to plan things well and get a tattoo with the Frankfurt based artist I really love that same weekend @GosiauxKimmy Omg SO PRETTY!!! This is the one I got with Suya last year. I'm still brainstorming a couple of ideas for the new one 😂 https://t.co/onCZQDMqKD @2seung_ya Please share your design when you get  it done because suyas work is just *cheffs kiss* 😗👌 https://t.co/ODOJun8WgX @GosiauxKimmy her work is truly amazing! and ahh you're going to Korea! that's even more exciting 🥺 But yeah, if I'm going to go to another country to get a tattoo (not that I'm complaining 😂)  I  might as well make the most of it @kookfie_ 100% agree. At this point, they either have an amazing lineup and have everything go perfectly the day of the festival or they are over. They can't just push things back with the excuse that they offer refunds when people have already bought plane tickets, booked hotels etc @2seung_ya I got 2! By nos and getting a 3rd in korea in her studio. Support nos🫶 
But honestly just so it like you said, you are there anyway 👀 @GosiauxKimmy I might just go ahead and do it cause if I'm going to Frankfurt it's like killing two births with one stone, but I need to save up first 😂 and OMG YOU GOT A TATTOO BY NOS!! the line work is absolutely amazing @2seung_ya Omg yes suya is also a big fat yes. 
Not jut she guests in brussels sometimes and I met her there when I got tattood by nos kim 🤭 @2seung_ya tbh kflex is kinda making fools of themselves atp like more and more people really don’t wanna go anymore and if it keeps going like this I feel like they will need a wonder and a really crazy comeback to ever survive atp till the october dates 😭😭😭 @GosiauxKimmy No, it's an artist called Suya. But I've been following Bora for a while and the painting strip tattoos she does are so pretty, can't say I'm not tempted 👀 did you get tattooed by her? @2seung_ya is it bora because if it's bora do it Thoughts are being thought",11,Thinking that Kflex being postponed is not actually the worst for me because this way I might be able to plan things well and get a tattoo with the Frankfurt based artist I really love that same weekend,"['thinking', 'kflex', 'postponed', 'actually', 'worst', 'way', 'might', 'able', 'plan', 'thing', 'well', 'get', 'tattoo', 'frankfurt', 'based', 'artist', 'really', 'love', 'weekend', 'gosiauxkimmy', 'omg', 'pretty', 'one', 'got', 'suya', 'last', 'year', 'still', 'brainstorming', 'couple', 'idea', 'new', 'one', 'link', 'please', 'share', 'design', 'get', 'done', 'suyas', 'work', 'just', 'cheffs', 'kiss', 'link', 'gosiauxkimmy', 'work', 'truly', 'amazing', 'ahh', 're', 'going', 'korea', 'even', 'exciting', 'yeah', 'going', 'go', 'another', 'country', 'get', 'tattoo', 'complaining', 'might', 'well', 'make', 'kookfie_', 'agree', 'point', 'either', 'amazing', 'lineup', 'everything', 'go', 'perfectly', 'day', 'festival', 'can', 'just', 'push', 'thing', 'back', 'excuse', 'offer', 'refund', 'people', 'already', 'bought', 'plane', 'ticket', 'booked', 'hotel', 'etc', 'got', 'getting', 'korea', 'studio', 'support', 'honestly', 'just', 'like', 'said', 'anyway', 'gosiauxkimmy', 'might', 'just', 'go', 'ahead', 'cause', 'going', 'frankfurt', 'like', 'killing', 'two', 'birth', 'one', 'stone', 'need', 'save', 'first', 'omg', 'got', 'tattoo', 'line', 'work', 'absolutely', 'amazing', 'omg', 'yes', 'suya', 'also', 'big', 'fat', 'yes', 'jut', 'guest', 'brussels', 'sometimes', 'met', 'got', 'tattood', 'tbh', 'kflex', 'kinda', 'making', 'fool', 'atp', 'like', 'people', 'really', 'wanna', 'go', 'anymore', 'keep', 'going', 'like', 'feel', 'like', 'will', 'need', 'wonder', 'really', 'crazy', 'comeback', 'ever', 'survive', 'atp', 'till', 'october', 'date', 'gosiauxkimmy', 'artist', 'called', 'suya', 'following', 'bora', 'painting', 'strip', 'tattoo', 'pretty', 'can', 'say', 'tempted', 'get', 'tattooed', 'bora', 'bora', 'thought', 'thought']",thinking kflex postponed actually worst way might able plan thing well get tattoo frankfurt based artist really love weekend gosiauxkimmy omg pretty one got suya last year still brainstorming couple idea new one link please share design get done suyas work just cheffs kiss link gosiauxkimmy work truly amazing ahh re going korea even exciting yeah going go another country get tattoo complaining might well make kookfie_ agree point either amazing lineup everything go perfectly day festival can just push thing back excuse offer refund people already bought plane ticket booked hotel etc got getting korea studio support honestly just like said anyway gosiauxkimmy might just go ahead cause going frankfurt like killing two birth one stone need save first omg got tattoo line work absolutely amazing omg yes suya also big fat yes jut guest brussels sometimes met got tattood tbh kflex kinda making fool atp like people really wanna go anymore keep going like feel like will need wonder really crazy comeback ever survive atp till october date gosiauxkimmy artist called suya following bora painting strip tattoo pretty can say tempted get tattooed bora bora thought thought
1664043758130810881,"Today was a good reminder that no matter how much I do, no matter how much hard work and effort I put in, no matter how loyal I have been over the years, it doesn’t amount to anything. I need a new job. @Lillinn333 I’m sorry you are going through this. Some times for mental health, it’s best to walk away. Hope you find piece in another job🌺 https://t.co/tYBKFCK46A @Lillinn333 I hope you can find a new job that can see and value you Lin 🩷 @Lillinn333 I was feeling exactly like this 😭 I hope you also find a better job where you can feel validated and enjoy what you do! Sending you lots of love and good vibes 💕🫂 @Lillinn333 oh damn, i hope u find what u’re looking for! u deserve so much better!✨ @Lillinn333 Hang in there… One of these days, you’ll find the job you deserve and get to tell them “laaaaater!” https://t.co/julroOfGy7 @Lillinn333 Oh gosh I am sorry that happening. @Lillinn333 I’m so sorry Lin. That’s so disheartening. I hope you find something better.",7,"Today was a good reminder that no matter how much I do, no matter how much hard work and effort I put in, no matter how loyal I have been over the years, it doesn’t amount to anything. I need a new job.","['today', 'good', 'reminder', 'matter', 'much', 'matter', 'much', 'hard', 'work', 'effort', 'put', 'matter', 'loyal', 'year', 'doesn', 'amount', 'anything', 'need', 'new', 'job', 'sorry', 'going', 'time', 'mental', 'health', 'best', 'walk', 'away', 'hope', 'find', 'piece', 'another', 'job', 'link', 'hope', 'can', 'find', 'new', 'job', 'can', 'see', 'value', 'lin', 'feeling', 'exactly', 'like', 'hope', 'also', 'find', 'better', 'job', 'can', 'feel', 'validated', 'enjoy', 'sending', 'lot', 'love', 'good', 'vibe', 'oh', 'damn', 'hope', 'find', 're', 'looking', 'deserve', 'much', 'better', 'hang', 'one', 'day', 'll', 'find', 'job', 'deserve', 'get', 'tell', 'laaaaater', 'link', 'oh', 'gosh', 'sorry', 'happening', 'sorry', 'lin', 'disheartening', 'hope', 'find', 'something', 'better']",today good reminder matter much matter much hard work effort put matter loyal year doesn amount anything need new job sorry going time mental health best walk away hope find piece another job link hope can find new job can see value lin feeling exactly like hope also find better job can feel validated enjoy sending lot love good vibe oh damn hope find re looking deserve much better hang one day ll find job deserve get tell laaaaater link oh gosh sorry happening sorry lin disheartening hope find something better
1664066317048221696,does anyone know this song https://t.co/oy4Jj0aO3P @daisyjun_yt SO REAL @euijeongify OH the way this song went platinum within the four walls of my bedroom @forkimbit ur so right @euijeongify shake it shake it best song ever actually @forkimbit THIS SONG AND SHAKE IT SHAKE IT 🙏 @euijeongify ROAD BOYZ @ShibaSeoho UR A REAL ONE @euijeongify ME ME ME,8,does anyone know this song https://t.co/oy4Jj0aO3P,"['anyone', 'know', 'song', 'link', 'daisyjun_yt', 'real', 'euijeongify', 'oh', 'way', 'song', 'went', 'platinum', 'within', 'four', 'wall', 'bedroom', 'forkimbit', 'ur', 'right', 'euijeongify', 'shake', 'shake', 'best', 'song', 'ever', 'actually', 'forkimbit', 'song', 'shake', 'shake', 'euijeongify', 'road', 'boyz', 'shibaseoho', 'ur', 'real', 'one', 'euijeongify']",anyone know song link daisyjun_yt real euijeongify oh way song went platinum within four wall bedroom forkimbit ur right euijeongify shake shake best song ever actually forkimbit song shake shake euijeongify road boyz shibaseoho ur real one euijeongify
1664069385173209088,"Aris, are you alright? Please do take a rest when you need to. i might not be online most of the time but my dms are open. Ily. @spcygomtokki What  happened? @soongyus You too, sending hugs with consent 🫂 @horangyoon Ami, sending you virtual hugs with consent 🫂 @spcygomtokki elle what happened? i just opened twitter 😭",4,"Aris, are you alright? Please do take a rest when you need to. i might not be online most of the time but my dms are open. Ily.","['aris', 'alright', 'please', 'take', 'rest', 'need', 'might', 'online', 'time', 'dm', 'open', 'ily', 'spcygomtokki', 'happened', 'soongyus', 'sending', 'hug', 'consent', 'horangyoon', 'ami', 'sending', 'virtual', 'hug', 'consent', 'spcygomtokki', 'elle', 'happened', 'just', 'opened', 'twitter']",aris alright please take rest need might online time dm open ily spcygomtokki happened soongyus sending hug consent horangyoon ami sending virtual hug consent spcygomtokki elle happened just opened twitter
1664172590905315333,"it’s officially june! happy pride month! 🏳️‍🌈 no matter who you are or what you identity as i love you and support you! i’m still closeted around my family and most of my irl friends, but here in the online community i feel safe and like i belong. 🩵🩷💛 every month is pride month! @sonderstarlight Thank you &amp; Happy Pride Month!!! 💖💖💖 @sonderstarlight Happy Pride Month! @sonderstarlight Happy pride month siren! i am here bringing virtual hugs and support to anyone and everyone &lt;3 you are important, loved, and worthy no matter how others might try to make you feel! 🩵🩷🤍 https://t.co/izUMzx2uww",4,"it’s officially june! happy pride month! 🏳️‍🌈 no matter who you are or what you identity as i love you and support you! i’m still closeted around my family and most of my irl friends, but here in the online community i feel safe and like i belong. 🩵🩷💛 every month is pride month!","['officially', 'june', 'happy', 'pride', 'month', 'matter', 'identity', 'love', 'support', 'still', 'closeted', 'around', 'family', 'irl', 'friend', 'online', 'community', 'feel', 'safe', 'like', 'belong', 'every', 'month', 'pride', 'month', 'sonderstarlight', 'thank', 'happy', 'pride', 'month', 'sonderstarlight', 'happy', 'pride', 'month', 'sonderstarlight', 'happy', 'pride', 'month', 'siren', 'bringing', 'virtual', 'hug', 'support', 'anyone', 'everyone', 'lt', 'important', 'loved', 'worthy', 'matter', 'others', 'might', 'try', 'make', 'feel', 'link']",officially june happy pride month matter identity love support still closeted around family irl friend online community feel safe like belong every month pride month sonderstarlight thank happy pride month sonderstarlight happy pride month sonderstarlight happy pride month siren bringing virtual hug support anyone everyone lt important loved worthy matter others might try make feel link
1664290089470423047,"HELP I JUST ACCIDENTALLY SAID INNIT INSTEAD OF ISNT IT @nextboydoor im arab i promise 😭 @taesanade are u british moot @mjaehyuns im gonna get my middle eastern card revoked atp LMAO @taesanade you can be australian next mate @mjaehyuns first my moots were saying that they thought i was american and now that ive turned british IM SCARED 😭 @taesanade you turned british ""its taesan innit"" WHO R UUUUU",7,HELP I JUST ACCIDENTALLY SAID INNIT INSTEAD OF ISNT IT,"['help', 'just', 'accidentally', 'said', 'innit', 'instead', 'isnt', 'nextboydoor', 'arab', 'promise', 'taesanade', 'british', 'moot', 'mjaehyuns', 'gonna', 'get', 'middle', 'eastern', 'card', 'revoked', 'atp', 'lmao', 'taesanade', 'can', 'australian', 'next', 'mate', 'mjaehyuns', 'first', 'moot', 'saying', 'thought', 'american', 'now', 'turned', 'british', 'scared', 'taesanade', 'turned', 'british', 'taesan', 'innit', 'uuuuu']",help just accidentally said innit instead isnt nextboydoor arab promise taesanade british moot mjaehyuns gonna get middle eastern card revoked atp lmao taesanade can australian next mate mjaehyuns first moot saying thought american now turned british scared taesanade turned british taesan innit uuuuu
1664593978656804864,"GOOD MORNING MOOTIES !! HOW DO WE FEEL ABOUT 5 STAR - i’m so proud of our boys for dropping aoty‼️ https://t.co/5uQu8wEVZ2 @dahlihwa IM NPT SURPRISED AT ALL ABOUT THAT LMAO - it's been a pretty okay day thank you, em ❤ https://t.co/jDdQhjVUGZ @litskz i listened to it last night when it dropped- but listening to it again this morning changed my life forever i stg. @jess_brown118 i agree @skzforest I KNOW LINO HAS ME ON THE FLOOR LMAOO - i hope you have the best day ever ilysm https://t.co/6gkLh7Ngmr @dahlihwa GOOD MORNING MY EM, I HOPE YOU HAVE THE MOST AMAZING DAY TODAY. I SHALL LYK WHAT I THINK ABOUT THE ALBUM IN A WEEKS TIME, BUT I HOPE YOU LOVE IT. THE BOYS LOOK INCREDIBLE FROM THEIR INSTA AND TWT PICS IVE SEEN. YOU'RE BLESSED WITH RED LINO AAAA LOVE IT. LOVE THEM.  LOVE YOU. ❤ @dahlihwa im so speechless the whole album is a masterpiece and each song is so unique and flawless",6,GOOD MORNING MOOTIES !! HOW DO WE FEEL ABOUT 5 STAR - i’m so proud of our boys for dropping aoty‼️ https://t.co/5uQu8wEVZ2,"['good', 'morning', 'mooties', 'feel', 'star', 'proud', 'boy', 'dropping', 'aoty', 'link', 'dahlihwa', 'npt', 'surprised', 'lmao', 'pretty', 'okay', 'day', 'thank', 'link', 'litskz', 'listened', 'last', 'night', 'dropped', 'listening', 'morning', 'changed', 'life', 'forever', 'stg', 'agree', 'skzforest', 'know', 'lino', 'floor', 'lmaoo', 'hope', 'best', 'day', 'ever', 'ilysm', 'link', 'dahlihwa', 'good', 'morning', 'hope', 'amazing', 'day', 'today', 'shall', 'lyk', 'think', 'album', 'week', 'time', 'hope', 'love', 'boy', 'look', 'incredible', 'insta', 'twt', 'pic', 'seen', 're', 'blessed', 'red', 'lino', 'aaaa', 'love', 'love', 'love', 'dahlihwa', 'speechless', 'whole', 'album', 'masterpiece', 'song', 'unique', 'flawless']",good morning mooties feel star proud boy dropping aoty link dahlihwa npt surprised lmao pretty okay day thank link litskz listened last night dropped listening morning changed life forever stg agree skzforest know lino floor lmaoo hope best day ever ilysm link dahlihwa good morning hope amazing day today shall lyk think album week time hope love boy look incredible insta twt pic seen re blessed red lino aaaa love love love dahlihwa speechless whole album masterpiece song unique flawless
1664607744945422337,"I am looking for heart card sleeves guys, where can I buy it? @lynjji_ here on Amazon :)

https://t.co/msTSaYs4gW @lynjji_ Here's a set of 100 that I found at a good price 
https://t.co/C3ObIH5eYl",2,"I am looking for heart card sleeves guys, where can I buy it?","['looking', 'heart', 'card', 'sleeve', 'can', 'buy', 'lynjji_', 'amazon', 'link', 'lynjji_', 'set', 'found', 'good', 'price', 'link']",looking heart card sleeve can buy lynjji_ amazon link lynjji_ set found good price link
1664616900977111040,how to make your twitter pink https://t.co/kRZrPc7sqt @hwiygbean Why this is soooo emotional 😭 now i miss him more i criii,1,how to make your twitter pink https://t.co/kRZrPc7sqt,"['make', 'twitter', 'link', 'hwiygbean', 'soooo', 'emotional', 'now', 'miss', 'criii']",make twitter link hwiygbean soooo emotional now miss criii
1664689836521930753,"AO3 QUESTION 

anyone else seeing this?? on mobile, some of the artwork isn’t showing up where it should be embedded into my recent fic (not all, though) 

but on desktop they’re all there as normal. anyone know how to fix this or what’s happened?? ty! https://t.co/fYZPPIclBN @sonderstarlight try setting width=“100%” in the img src html tags? @sonderstarlight I used google drive, Dropbox and more and nothing was working. I was so frustrated until some kind folks pointed me to https://t.co/KWIVWANAra — it’s free! @sonderstarlight This happened to me! Your image url (where you host your images) isn’t stable. Try using https://t.co/KWIVWANAra; It’s the only thing that worked for me @sonderstarlight It could be optimisation issue (mobile sites have some difference than desktop site) I think your image link isn't working the way it should. @sonderstarlight i think that must be an ao3 problem! wouldn't be surprised if later this day they tweet smth about it 🙌 @blueqing_ oh no 😭 i’ve been trying to find a way to fix it all morning ahhhh it would make more sense if they weren’t showing up on either view but the fact that they show up just fine on desktop??? so odd?? @sonderstarlight just checked and :( https://t.co/tiecUh16Cc",7,"AO3 QUESTION 

anyone else seeing this?? on mobile, some of the artwork isn’t showing up where it should be embedded into my recent fic (not all, though) 

but on desktop they’re all there as normal. anyone know how to fix this or what’s happened?? ty! https://t.co/fYZPPIclBN","['question', 'anyone', 'else', 'seeing', 'mobile', 'artwork', 'isn', 'showing', 'embedded', 'recent', 'fic', 'though', 'desktop', 're', 'normal', 'anyone', 'know', 'fix', 'happened', 'ty', 'link', 'sonderstarlight', 'try', 'setting', 'width', 'img', 'src', 'html', 'tag', 'sonderstarlight', 'used', 'google', 'drive', 'dropbox', 'nothing', 'working', 'frustrated', 'kind', 'folk', 'pointed', 'link', 'free', 'sonderstarlight', 'happened', 'image', 'url', 'host', 'image', 'isn', 'stable', 'try', 'using', 'link', 'thing', 'worked', 'sonderstarlight', 'optimisation', 'issue', 'mobile', 'site', 'difference', 'desktop', 'site', 'think', 'image', 'link', 'isn', 'working', 'way', 'sonderstarlight', 'think', 'must', 'problem', 'wouldn', 'surprised', 'later', 'day', 'tweet', 'smth', 'blueqing_', 'oh', 'trying', 'find', 'way', 'fix', 'morning', 'ahhhh', 'make', 'sense', 'weren', 'showing', 'either', 'view', 'fact', 'show', 'just', 'fine', 'desktop', 'odd', 'sonderstarlight', 'just', 'checked', 'link']",question anyone else seeing mobile artwork isn showing embedded recent fic though desktop re normal anyone know fix happened ty link sonderstarlight try setting width img src html tag sonderstarlight used google drive dropbox nothing working frustrated kind folk pointed link free sonderstarlight happened image url host image isn stable try using link thing worked sonderstarlight optimisation issue mobile site difference desktop site think image link isn working way sonderstarlight think must problem wouldn surprised later day tweet smth blueqing_ oh trying find way fix morning ahhhh make sense weren showing either view fact show just fine desktop odd sonderstarlight just checked link
1664752209190371329,ppl on tiktok are all confused and im like ??? BTOB HAS ONE OF THE STRONGEST VOCALISTS EVER WYMMMM BABY https://t.co/gQVJKQcnHJ @dokidokinari no fr😭😭😭😭 @mygintoki EBEN THATS WHAT IM SAYING @froggienoya these baby kpop stans have no idea OF FUCKING COURSE HES SLAYING,4,ppl on tiktok are all confused and im like ??? BTOB HAS ONE OF THE STRONGEST VOCALISTS EVER WYMMMM BABY https://t.co/gQVJKQcnHJ,"['ppl', 'tiktok', 'confused', 'like', 'btob', 'one', 'strongest', 'vocalist', 'ever', 'wymmmm', 'link', 'dokidokinari', 'fr', 'mygintoki', 'eben', 'thats', 'saying', 'froggienoya', 'kpop', 'stans', 'idea', 'fucking', 'course', 'slaying']",ppl tiktok confused like btob one strongest vocalist ever wymmmm link dokidokinari fr mygintoki eben thats saying froggienoya kpop stans idea fucking course slaying
1664826437101027329,it's been a really rough day for me mentally so i just want to thank all of you who gave me birthday wishes today. i think i would go crazy without you guys. all i can do is hope tomorrow is better. i love you guys. @jaengpup i love u and i hope things get better for you soon https://t.co/LQMzBNUr6b @jaengpup no problem &lt;3 https://t.co/mkWOjkTtPd @ayseetemasu my ayse thank u for always being kind to me @bearyuns i love u too bee :( @oxshyuk thank you so much eli :( this is really sweet @jaengpup we love you pup! tomorrow is going to be better and we will ALL always be behind you 100% ! be kind to yourself you deserve it @jaengpup we love you too pup 💗 @jaengpup love u more than u know my jaspie 🩷 https://t.co/Hz8ctY1bOh,8,it's been a really rough day for me mentally so i just want to thank all of you who gave me birthday wishes today. i think i would go crazy without you guys. all i can do is hope tomorrow is better. i love you guys.,"['really', 'rough', 'day', 'mentally', 'just', 'want', 'thank', 'gave', 'birthday', 'wish', 'today', 'think', 'go', 'crazy', 'without', 'can', 'hope', 'tomorrow', 'better', 'love', 'jaengpup', 'love', 'hope', 'thing', 'get', 'better', 'soon', 'link', 'jaengpup', 'problem', 'lt', 'link', 'ayseetemasu', 'ayse', 'thank', 'always', 'kind', 'bearyuns', 'love', 'bee', 'oxshyuk', 'thank', 'much', 'eli', 'really', 'sweet', 'jaengpup', 'love', 'pup', 'tomorrow', 'going', 'better', 'will', 'always', 'behind', 'kind', 'deserve', 'jaengpup', 'love', 'pup', 'jaengpup', 'love', 'know', 'jaspie', 'link']",really rough day mentally just want thank gave birthday wish today think go crazy without can hope tomorrow better love jaengpup love hope thing get better soon link jaengpup problem lt link ayseetemasu ayse thank always kind bearyuns love bee oxshyuk thank much eli really sweet jaengpup love pup tomorrow going better will always behind kind deserve jaengpup love pup jaengpup love know jaspie link
1664914020111904768,"don’t worry guys it’s just a staff member helping dkb do a mic check y’all can ignore him!!
https://t.co/CirnlCY1df @junseo0116 He is so underrated! I keep telling everyone! 🔥🫠 @junseo0116 kristen the way i had to log out and delete twt for this gif to send 😭😭 BUT YES KEEP HIM HIDDEN!!! @c4mbaejin I need to protect my man somehow😢🤞 @junseo0116 I was about to fight for Junseo @burnburbey OMG NO 😭😭 @junseo0116 I AM SO SORRY @junseo0116 YOOOO I THOUGHT YOU WERE AN ANTI FOR A SEC AND THEN I LOOKED AT YOUR ICON @junseo0116 you rn https://t.co/4yCon4PXax",8,"don’t worry guys it’s just a staff member helping dkb do a mic check y’all can ignore him!!
https://t.co/CirnlCY1df","['worry', 'just', 'staff', 'member', 'helping', 'dkb', 'mic', 'check', 'can', 'ignore', 'link', 'underrated', 'keep', 'telling', 'everyone', 'kristen', 'way', 'log', 'delete', 'twt', 'gif', 'send', 'yes', 'keep', 'hidden', 'need', 'protect', 'man', 'somehow', 'fight', 'junseo', 'burnburbey', 'omg', 'sorry', 'yoooo', 'thought', 'anti', 'sec', 'looked', 'icon', 'rn', 'link']",worry just staff member helping dkb mic check can ignore link underrated keep telling everyone kristen way log delete twt gif send yes keep hidden need protect man somehow fight junseo burnburbey omg sorry yoooo thought anti sec looked icon rn link
1664937178189938688,"I'm glad I was able to visit you, Bin.
I always dream of visiting Fantagio since 2018.

Flying alone from Philippines to Korea is one of the biggest risks I've made yet, the best decision 🥹

We miss you so so much 🤧 
@__ysyh @lorenaroha2327 @starrrcha @seanakaylee https://t.co/aX2WFEmCvW @Mooncakey94 @__ysyh @lorenaroha2327 @starrrcha @seanakaylee Thank youuu so much @Mooncakey94 for this. I was also there in the pic. Huhu 💜🥹🥹🥹 @HyungRoha @fayeunofabilosa My pleasure 💜 @Mooncakey94 @__ysyh @lorenaroha2327 @starrrcha @seanakaylee My friends sent me this link 😭😭😭 thank you so much for this, i was also in the pic. Take care while travelling alone Roha @starrrcha Thank you po 🤧 @Mooncakey94 Yeah, so true. There are times na your ok then there are times na you miss him so badly.  Ingat Ikaw dyan 💜 @Mooncakey94 @__ysyh @lorenaroha2327 @seanakaylee Thanks jaz 💜 @Mooncakey94 @__ysyh @starrrcha @seanakaylee Thank you sis!😭😭😭😭💜 My heart hurts 💔
I thought I was able to let you go last time 🤧",8,"I'm glad I was able to visit you, Bin.
I always dream of visiting Fantagio since 2018.

Flying alone from Philippines to Korea is one of the biggest risks I've made yet, the best decision 🥹

We miss you so so much 🤧 
@__ysyh @lorenaroha2327 @starrrcha @seanakaylee https://t.co/aX2WFEmCvW","['glad', 'able', 'visit', 'bin', 'always', 'dream', 'visiting', 'fantagio', 'since', 'flying', 'alone', 'philippine', 'korea', 'one', 'biggest', 'risk', 'made', 'yet', 'best', 'decision', 'miss', 'much', '__ysyh', 'starrrcha', 'seanakaylee', 'link', '__ysyh', 'starrrcha', 'seanakaylee', 'thank', 'youuu', 'much', 'also', 'pic', 'huhu', 'hyungroha', 'fayeunofabilosa', 'pleasure', '__ysyh', 'starrrcha', 'seanakaylee', 'friend', 'sent', 'link', 'thank', 'much', 'also', 'pic', 'take', 'care', 'travelling', 'alone', 'roha', 'starrrcha', 'thank', 'po', 'yeah', 'true', 'time', 'na', 'ok', 'time', 'na', 'miss', 'badly', 'ingat', 'ikaw', 'dyan', '__ysyh', 'seanakaylee', 'thanks', 'jaz', '__ysyh', 'starrrcha', 'seanakaylee', 'thank', 'si', 'heart', 'hurt', 'thought', 'able', 'let', 'go', 'last', 'time']",glad able visit bin always dream visiting fantagio since flying alone philippine korea one biggest risk made yet best decision miss much __ysyh starrrcha seanakaylee link __ysyh starrrcha seanakaylee thank youuu much also pic huhu hyungroha fayeunofabilosa pleasure __ysyh starrrcha seanakaylee friend sent link thank much also pic take care travelling alone roha starrrcha thank po yeah true time na ok time na miss badly ingat ikaw dyan __ysyh seanakaylee thanks jaz __ysyh starrrcha seanakaylee thank si heart hurt thought able let go last time
1664986137285500929,"#TeuFind 

LF teume moots
LF teume moots
LF teume moots
LF teume moots
LF teume moots

Kailangan ko ng sources of chika 😭
Please help RT hahaha 💎 @ofskirt hello!! 👋🏻👋🏻 where r u from? 😁 @Annetteskrrrt28 hi let’s b moots @Annetteskrrrt28 Hello beh @jaeprettysomuch helloo pooo 👋🏻👋🏻 @Annetteskrrrt28 hello! 😁😁",5,"#TeuFind 

LF teume moots
LF teume moots
LF teume moots
LF teume moots
LF teume moots

Kailangan ko ng sources of chika 😭
Please help RT hahaha 💎","['teufind', 'lf', 'teume', 'moot', 'lf', 'teume', 'moot', 'lf', 'teume', 'moot', 'lf', 'teume', 'moot', 'lf', 'teume', 'moot', 'kailangan', 'ko', 'ng', 'source', 'chika', 'please', 'help', 'rt', 'hahaha', 'ofskirt', 'hello', 'hi', 'let', 'moot', 'hello', 'beh', 'jaeprettysomuch', 'helloo', 'pooo', 'hello']",teufind lf teume moot lf teume moot lf teume moot lf teume moot lf teume moot kailangan ko ng source chika please help rt hahaha ofskirt hello hi let moot hello beh jaeprettysomuch helloo pooo hello
1665007522707587074,i'm not feeling good so let me send love to people at least actually didn't have time cause my next patient arrived but the intention was there,1,i'm not feeling good so let me send love to people at least,"['feeling', 'good', 'let', 'send', 'love', 'people', 'least', 'actually', 'didn', 'time', 'cause', 'next', 'patient', 'arrived', 'intention']",feeling good let send love people least actually didn time cause next patient arrived intention
